Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
09/23/2026 10:00 AM ET,"520 SW 62 TER MARGATE, 33068","$355,789.86",,"$355,789.86",CACE-24-008626,494101161650,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-008626&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494101161650
09/23/2026 10:00 AM ET,"6260 S FALLS CIRCLE DR UNIT 10 LAUDERHILL, 33319","$40,371.54",,"$40,371.54",CACE-25-001970,494123BH0020,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-001970&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494123BH0020
09/23/2026 10:00 AM ET,"3616 SW 70 AVE UNIT 31-X MIRAMAR, 33023","$129,752.78",,Hidden,CACE-25-007430,514126AG3400,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-007430&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514126AG3400
09/23/2026 10:00 AM ET,"2881 N 38 AVE HOLLYWOOD, 33021","$837,787.66",,Hidden,CACE-25-010173,514205290011,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-010173&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514205290011
09/23/2026 10:00 AM ET,"7441 NW 33 ST LAUDERHILL, 33319","$82,178.87",,Hidden,CACE-25-013018,494122180010,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-013018&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494122180010
09/23/2026 10:00 AM ET,"4851 NW 26 CT #144 LAUDERDALE LAKES, 33313","$19,838.53",,"$20,614.02",CACE-25-016495,494125GM0120,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-016495&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494125GM0120
09/23/2026 10:00 AM ET,"109 LAKE EMERALD DR #105 OAKLAND PARK, 33309","$116,335.72",,"$116,335.72",CACE-25-016930,494220AB0050,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-016930&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494220AB0050
09/23/2026 10:00 AM ET,"600 NW 27 ST WILTON MANORS, 33311","$602,601.07",,"$585,000.00",CACE-25-017801,494227110190,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-017801&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494227110190
09/23/2026 10:00 AM ET,"2501 RIVERSIDE DR CORAL SPRINGS, 33065","$14,322.79",,"$14,322.79",CACE-25-019890,484122CM0560,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-019890&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484122CM0560
09/23/2026 10:00 AM ET,"19450 NW 7 ST PEMBROKE PINES, 33029","$393,327.11",,"$393,327.11",CACE-26-002889,513913040770,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-26-002889&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=513913040770
09/24/2026 10:00 AM ET,"15861 SW 49 CT MIRAMAR, 33027","$389,697.15",,Hidden,CACE-15-021344,514032072530,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-15-021344&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514032072530
09/24/2026 10:00 AM ET,"5291 NW 113 AVE CORAL SPRINGS, 33076","$526,228.37",,"$526,228.37",CACE-22-017327,484108140540,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-22-017327&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484108140540
09/24/2026 10:00 AM ET,"2327 FOREST ST HOLLYWOOD, 33020","$322,355.83",,Hidden,CACE-23-015220,Property,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-23-015220&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=Property
09/24/2026 10:00 AM ET,"9649 N BELFORT CIR #102 TAMARAC, 33321","$306,083.43",,"$306,083.43",CACE-24-005837,494106BG0020,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-005837&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494106BG0020
09/24/2026 10:00 AM ET,"7434 CORKWOOD CIR TAMARAC, 33321","$919,973.54",,"$919,973.54",CACE-24-010865,494104350310,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-010865&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494104350310
09/24/2026 10:00 AM ET,"3028 S OAKLAND FOREST DR #3205 OAKLAND PARK, 33309","$137,248.66",,"$163,084.06",CACE-24-011211,494220CB0750,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-011211&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494220CB0750
09/24/2026 10:00 AM ET,"6445 SW 22 ST MIRAMAR, 33023","$336,788.39",,"$336,788.39",CACE-24-018396,514123073140,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-018396&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514123073140
09/24/2026 10:00 AM ET,"313 NE 2 ST #404 FORT LAUDERDALE, 33301","$74,703.10",,"$76,899.00",CACE-25-000697,504203AG0160,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-000697&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=504203AG0160
09/24/2026 10:00 AM ET,"4141 NW 26 ST #316 LAUDERHILL, 33313","$102,512.07",,"$79,000.00",CACE-25-000856,494125GD0540,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-000856&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494125GD0540
09/24/2026 10:00 AM ET,"8517 WINDSOR DR MIRAMAR, 33025","$175,744.23",,Hidden,CACE-25-003936,514128020770,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-003936&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514128020770
09/25/2026 10:00 AM ET,"177 SW 3 ST POMPANO BEACH, 33060","$5,040.95",,"$5,040.95",COCE-25-042543,494202351770,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=COCE-25-042543&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494202351770
09/25/2026 10:00 AM ET,"802 NW 92 AVE PLANTATION, 33324","$15,678.82",,"$15,678.82",COCE-26-028696,504105AE1500,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=COCE-26-028696&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=504105AE1500
09/25/2026 10:00 AM ET,"1325 S FLAGLER AVE 105 POMPANO BEACH, 33060","$18,753.77",,"$18,753.77",CONO-26-005119,494202BD0050,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CONO-26-005119&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494202BD0050
09/25/2026 10:00 AM ET,"10805 PACIFICA WAY PARKLAND, 33076","$15,012.77",,"$15,012.77",CONO-26-019993,474129054160,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CONO-26-019993&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=474129054160
09/25/2026 10:00 AM ET,"606 SW NATURA BLVD #301 DEERFIELD BEACH, 33441","$23,409.56",,"$23,166.47",COSO-26-017424,484201AC0290,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=COSO-26-017424&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484201AC0290
09/29/2026 10:00 AM ET,"11751 SW 1 ST PLANTATION, 33325","$507,009.62",,"$364,578.00",CACE-18-026054,504001370010,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-18-026054&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=504001370010
09/29/2026 10:00 AM ET,"2331 E LAKE MIRAMAR WAY MIRAMAR, 33025","$467,535.09",,"$467,535.09",CACE-21-020493,Property,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-21-020493&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=Property
09/29/2026 10:00 AM ET,"2661 LAGUNA WAY MIRAMAR, 33025","$317,417.14",,"$317,417.14",CACE-22-013607,514129081660,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-22-013607&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514129081660
09/29/2026 10:00 AM ET,"4726 NW 22 ST COCONUT CREEK, 33063","$118,535.72",,"$118,535.72",CACE-24-010887,484219DD0360,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-010887&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484219DD0360
09/29/2026 10:00 AM ET,"8280 NW 83 ST TAMARAC, 33321","$867,011.30",,"$877,148.07",CACE-25-009539,494104810190,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-009539&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494104810190
09/29/2026 10:00 AM ET,"11609 NW 35 CT 3-B CORAL SPRINGS, 33065","$182,445.38",,"$182,445.38",CACE-25-010009,484117AJ0020,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-010009&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484117AJ0020
09/29/2026 10:00 AM ET,"3180 S OCEAN DR #1701 HALLANDALE BEACH, 33009","$41,795.38",,"$41,795.38",CACE-25-014325,514226DA3070,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-014325&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514226DA3070
09/29/2026 10:00 AM ET,"4174 INVERRARY DR #501 LAUDERHILL, 33319","$47,891.61",,"$47,891.61",CACE-25-017102,494123GG0580,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-017102&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494123GG0580
09/29/2026 10:00 AM ET,"181 SW 77 TER MARGATE, 33068","$305,867.73",,"$305,867.73",CACE-25-019549,484135061620,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-019549&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484135061620
09/29/2026 10:00 AM ET,"7210 LAKE CIRCLE DR UNIT 105 MARGATE, 33063","$22,563.91",,"$22,872.83",CACE-26-000937,484135G31330,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-26-000937&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484135G31330
09/30/2026 10:00 AM ET,"11600 SW 2 ST UNIT 204 PEMBROKE PINES, 33025","$47,930.12",,"$47,930.12",CACE-22-011023,514013AD3720,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-22-011023&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514013AD3720
09/30/2026 10:00 AM ET,"9111 SW 22 CT UNIT A-3 DAVIE, 33324","$177,612.02",,"$177,612.02",CACE-22-015222,504117060090,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-22-015222&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=504117060090
09/30/2026 10:00 AM ET,"370 SE 14 AVE POMPANO BEACH, 33060","$1,532,332.40",,"$1,532,332.40",CACE-23-022042,494201060330,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-23-022042&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494201060330
09/30/2026 10:00 AM ET,"7820 NW 83 ST TAMARAC, 33321","$721,766.56",,"$721,766.56",CACE-24-005388,494104490190,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-005388&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494104490190
09/30/2026 10:00 AM ET,"551 NW 42 AVE COCONUT CREEK, 33066","$632,163.79",,"$632,163.79",CACE-24-014862,484232090020,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-014862&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484232090020
09/30/2026 10:00 AM ET,"1167 HILLSBORO MILE #206 HILLSBORO BEACH, 33062","$29,916.47",,"$29,916.47",CACE-25-003650,484308CH0200,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-003650&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484308CH0200
09/30/2026 10:00 AM ET,"3933 NW 81 TER CORAL SPRINGS, 33065","$223,902.91",,"$223,902.91",CACE-25-006826,484115070441,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-006826&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484115070441
09/30/2026 10:00 AM ET,"1460 S OCEAN BLVD #304 LAUDERDALE BY THE SEA, 33062","$2,514,274.31",,"$2,514,274.31",CACE-25-007635,494306JA0040,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-007635&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494306JA0040
09/30/2026 10:00 AM ET,"4311 CRYSTAL LAKE DR 219 DEERFIELD BEACH, 33064",$0.00,,"$157,837.30",CACE-25-012938,Property,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-012938&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=Property
10/01/2026 10:00 AM ET,"5603 WHITE CEDAR LN TAMARAC, 33319","$588,936.55",,"$588,936.55",CACE-24-003606,494114091100,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-003606&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494114091100
10/01/2026 10:00 AM ET,"19972 SW 5 CT PEMBROKE PINES, 33029","$825,229.23",,"$825,229.23",CACE-24-006029,513914101050,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-006029&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=513914101050
10/01/2026 10:00 AM ET,"4040 GALT OCEAN DR #511 FORT LAUDERDALE, 33308","$95,695.12",,"$95,695.12",CACE-25-007347,494319CM1120,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-007347&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494319CM1120
10/01/2026 10:00 AM ET,"5301 NW 32 CT MARGATE, 33063","$264,438.80",,"$264,438.80",CACE-25-008146,484219030010,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-008146&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484219030010
10/01/2026 10:00 AM ET,"4280 GALT OCEAN DR FORT LAUDERDALE, 33308","$132,818.27",,"$132,818.27",CACE-25-013905,494319AM0780,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-013905&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494319AM0780
10/01/2026 10:00 AM ET,"1511 NW 43 AVE #206 LAUDERHILL, 33313","$20,082.41",,"$20,082.41",CACE-25-016150,Property,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-016150&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=Property
10/01/2026 10:00 AM ET,"4401 NW 41 ST #203 LAUDERDALE LAKES, 33319","$27,979.96",,"$27,979.96",CACE-25-018351,494124BB0300,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-018351&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494124BB0300
