Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
08/13/2026 10:00 AM ET,"1400 NW 32 AVE LAUDERHILL, 33311","$467,317.57",,Hidden,CACE-19-008235,494231070060,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-19-008235&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494231070060
08/13/2026 10:00 AM ET,"11074 BISMARCK PL HOLLYWOOD, 33026","$482,148.05",,Hidden,CACE-19-008939,514106094060,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-19-008939&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514106094060
08/13/2026 10:00 AM ET,"8200 NW 44 CT LAUDERHILL, 33351","$598,653.71",,Hidden,CACE-23-001459,494116160200,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-23-001459&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494116160200
08/13/2026 10:00 AM ET,"5710 NW 64 WAY TAMARAC, 33321","$406,392.18",,"$406,392.18",CACE-23-020878,494110022530,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-23-020878&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494110022530
08/13/2026 10:00 AM ET,"1801 S OCEAN DR 301 HOLLYWOOD, 33019","$444,412.96",,"$444,412.96",CACE-24-001145,514224AC0120,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-001145&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514224AC0120
08/13/2026 10:00 AM ET,"5522 NW 41 AVE COCONUT CREEK, 33073","$610,705.80",,Hidden,CACE-24-004113,484208031890,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-004113&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484208031890
08/13/2026 10:00 AM ET,"3570 NW 120 WAY SUNRISE, 33323","$472,284.27",,"$405,900.00",CACE-24-012388,494024113280,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-012388&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494024113280
08/13/2026 10:00 AM ET,"900 SAINT CHARLES PL APT 215 PEMBROKE PINES, 33026","$189,831.92",,Hidden,CACE-24-015265,514107AJ0330,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-015265&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514107AJ0330
08/13/2026 10:00 AM ET,"2830 ADAMS ST HOLLYWOOD, 33020","$117,429.86",,"$118,216.61",CACE-25-003370,514216028860,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-003370&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514216028860
08/13/2026 10:00 AM ET,"6500 SW 13 ST PLANTATION, 33317","$759,303.56",,"$617,510.01",CACE-25-004798,504115100210,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-004798&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=504115100210
08/14/2026 10:00 AM ET,"5945 NW 99 WAY PARKLAND, 33076","$45,424.14",,"$45,424.14",CONO-21-003572,484104010940,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CONO-21-003572&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484104010940
08/14/2026 10:00 AM ET,"1280 NW 43 TER 107 LAUDERHILL, 33313","$17,034.92",,"$17,034.92",CONO-24-056410,494136AD0070,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CONO-24-056410&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494136AD0070
08/18/2026 10:00 AM ET,"5022 KENSINGTON CIR CORAL SPRINGS, 33076","$245,215.40",,Hidden,CACE-09-033060,484108023490,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-09-033060&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484108023490
08/18/2026 10:00 AM ET,"1754 NE 46 ST OAKLAND PARK, 33334","$364,307.86",,"$364,307.86",CACE-17-015398,494214070840,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-17-015398&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494214070840
08/18/2026 10:00 AM ET,"521 SW 167 TER WESTON, 33326","$340,592.10",,"$340,592.10",CACE-22-012251,Property,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-22-012251&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=Property
08/18/2026 10:00 AM ET,"3031 NE 43 ST FORT LAUDERDALE, 33308","$1,405,654.16",,"$1,405,654.16",CACE-23-013997,494224100780,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-23-013997&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494224100780
08/18/2026 10:00 AM ET,"2170 NE 3RD AVE POMPANO, 33060","$144,347.99",,"$144,347.99",CACE-23-014484,484226091290,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-23-014484&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484226091290
08/18/2026 10:00 AM ET,"5860 NW 44 ST APT 804 LAUDERHILL, 33319","$117,370.34",,"$117,370.34",CACE-23-019930,494123BM2140,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-23-019930&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494123BM2140
08/18/2026 10:00 AM ET,"12691 NW 14 PL SUNRISE, 33323","$391,543.73",,"$391,543.73",CACE-24-004741,Property,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-004741&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=Property
08/18/2026 10:00 AM ET,"9538 NW 65 ST TAMARAC, 33321","$89,819.91",,"$89,819.91",CACE-24-016110,494108AH0380,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-016110&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494108AH0380
08/18/2026 10:00 AM ET,"4710 NW 13 CT LAUDERHILL, 33313","$480,398.54",,"$480,398.54",CACE-24-018041,494136041110,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-018041&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494136041110
08/18/2026 10:00 AM ET,"10300-10308 W SAMPLE RD CORAL SPRINGS, 33065","$3,618,384.15",,"$850,000.00",CACE-25-006419,484121050702,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-006419&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484121050702
08/19/2026 10:00 AM ET,"6466 NW 80 TER PARKLAND, 33067","$906,428.72",,Hidden,CACE-22-009549,484102000058,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-22-009549&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484102000058
08/19/2026 10:00 AM ET,"8208 NW 57 PL TAMARAC, 33321","$268,757.94",,Hidden,CACE-24-006635,494109022120,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-006635&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494109022120
08/19/2026 10:00 AM ET,"2931 SW 87 TER #1913 DAVIE, 33328","$210,263.94",,"$210,263.94",CACE-24-010844,504121BJ0540,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-010844&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=504121BJ0540
08/19/2026 10:00 AM ET,"106 KENSINGTON RD UNIT 106 HOLLYWOOD, 33021","$668,911.02",,"$453,600.00",CACE-24-012983,514206BG0170,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-012983&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514206BG0170
08/19/2026 10:00 AM ET,"551 NW 42 AVE COCONUT CREEK, 33066","$632,163.79",,"$632,163.79",CACE-24-014862,484232090020,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-24-014862&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484232090020
08/19/2026 10:00 AM ET,"2921 N 35 TER HOLLYWOOD, 33021","$288,378.84",,"$288,378.84",CACE-25-007824,514205090145,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-007824&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514205090145
08/19/2026 10:00 AM ET,"7165-7167 PEMBROKE RD PEMBROKE PINES, 33023","$702,011.71",,"$702,011.71",CACE-25-009967,MULTIPLE,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-009967&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=MULTIPLE
08/19/2026 10:00 AM ET,"566 VILLAGE LAKE DR WESTON, 33326","$432,725.55",,"$432,725.55",CACE-25-014553,504008020090,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-014553&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=504008020090
08/19/2026 10:00 AM ET,"9510 ASHLEY DR MIRAMAR, 33025","$105,269.17",,Hidden,CACE-25-015235,514120080110,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-015235&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514120080110
08/19/2026 10:00 AM ET,"2201 PALM AVE #4-207 MIRAMAR, 33025","$262,461.23",,"$262,461.23",CACE-25-015855,514120AD0220,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-015855&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=514120AD0220
08/20/2026 10:00 AM ET,"2045 SW 127 AVE DAVIE, 33325","$2,089,122.81",,"$2,089,122.81",CACE-22-016620,504014010490,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-22-016620&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=504014010490
08/20/2026 10:00 AM ET,"9807 SW 57 ST COOPER CITY, 33328","$475,913.78",,"$475,913.78",CACE-23-019709,504132160800,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-23-019709&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=504132160800
08/20/2026 10:00 AM ET,"1759 NW 80 AVE MARGATE, 33063","$250,332.96",,"$250,332.96",CACE-25-000615,484126090244,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-000615&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484126090244
08/20/2026 10:00 AM ET,"2409 N OCEAN BLVD 525 FORT LAUDERDALE, 33305","$14,092.62",,"$14,092.62",CACE-25-014626,494330CJ0180,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-014626&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=494330CJ0180
08/20/2026 10:00 AM ET,"5809 NW 19 CT MARGATE, 33063","$372,096.40",,"$372,096.40",CACE-25-015545,484125070220,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-015545&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=484125070220
08/20/2026 10:00 AM ET,"3708 SW 59 TER DAVIE, 33314","$146,320.02",,"$146,320.02",CACE-25-016509,504126AD0190,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-25-016509&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=504126AD0190
08/20/2026 10:00 AM ET,"8014 NW 66 WAY PARKLAND, 33067","$7,823.32",,"$124,593.18",CACE-26-000330,Property,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=CACE-26-000330&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=Property
08/21/2026 10:00 AM ET,"19972 SW 5 CT PEMBROKE PINES, 33029","$37,072.55",,"$37,072.55",COCE-25-034167,513914101050,https://broward.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=COCE-25-034167&bypassPage=1,https://bcpa.net/RecInfo.asp?URL_Folio=513914101050
